Number,Transaction,DateTime,Empty
28930,Reign lines for next game are empty. Current rosters/lines are not erased. But- Kings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-05-02 9:10:33 PM,
28931,Wild lines for next game are empty. Current rosters/lines are not erased.,2022-05-02 9:10:33 PM,
28932,Comets lines for next game are empty. Current rosters/lines are not erased.,2022-05-02 9:10:33 PM,
28933,Sound Tigers lines for next game are empty. Current rosters/lines are not erased.,2022-05-02 9:10:33 PM,
28934,Wolf Pack lines for next game are empty. Current rosters/lines are not erased.,2022-05-02 9:10:33 PM,
28935,Phantoms lines for next game are empty. Current rosters/lines are not erased.,2022-05-02 9:10:33 PM,
28936,Crunch lines for next game are empty. Current rosters/lines are not erased.,2022-05-02 9:10:33 PM,
28937,Bears lines for next game are empty. Current rosters/lines are not erased. But- Capitals lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-05-02 9:10:33 PM,
28938,Frederik Gauthier from Lightning is back from Broken Bone (Right Foot) Injury.,2022-05-02 9:10:33 PM,
28939,Chandler Stephenson from Capitals is back from Sore Left Knee Injury.,2022-05-02 9:10:33 PM,
28940,Robin Lehner from Devils is back from Exhaustion.,2022-05-02 9:10:33 PM,
28941,Petr Mrazek from Lightning is back from Exhaustion.,2022-05-02 9:10:33 PM,
28942,Andrew Hammond from Avalanche is back from Abdomen/Ribs Injury.,2022-05-02 9:10:33 PM,
28943,Avalanche are expected to be under the minimum salary cap by $3-701-806!,2022-05-02 9:10:38 PM,
28944,Wild are expected to be under the minimum salary cap by $3-962-439!,2022-05-02 9:10:38 PM,
28945,Senators are expected to be under the minimum salary cap by $2-208-616!,2022-05-02 9:10:39 PM,
28946,Avalanche are expected to be under the minimum salary cap by $3-701-806!,2022-05-02 9:11:20 PM,
28947,Wild are expected to be under the minimum salary cap by $3-962-439!,2022-05-02 9:11:21 PM,
28948,Senators are expected to be under the minimum salary cap by $2-208-616!,2022-05-02 9:11:22 PM,
28949,Successfully loaded Maple Leafs lines done with Web Base Client and SQLite Database.,2022-05-03 4:18:41 PM,
28950,Ducks roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.
,2022-05-03 4:18:49 PM,
28951,Auto Roster Partial Function has been run for Ducks.,2022-05-03 4:18:49 PM,
28952,Ducks lines errors : Extra Forward #1 is empty.
Extra Forward #4 is empty.
Starting Goalie is empty.
,2022-05-03 4:18:49 PM,
28953,Auto Lines Partial Function has been run for Ducks.,2022-05-03 4:18:49 PM,
28954,Avalanche roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2022-05-03 4:18:49 PM,
28955,Auto Roster Partial Function has been run for Avalanche.,2022-05-03 4:18:49 PM,
28956,Avalanche lines errors : Normal line # 2 C is empty.
Normal line # 3 Defense #3 is empty.
Unknown Player is used twice in normal lines 2 and 3.
4 vs 4 line 2 Defense #2 is empty.
LastMinDef line LW is empty.
OT Forward #5 is empty.
Backup Goalie is empty.
,2022-05-03 4:18:49 PM,
28957,Auto Lines Partial Function has been run for Avalanche.,2022-05-03 4:18:49 PM,
28958,Wild roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2022-05-03 4:18:49 PM,
28959,Auto Roster Partial Function has been run for Wild.,2022-05-03 4:18:49 PM,
28960,Auto Lines Partial Function has been run for Wild.,2022-05-03 4:18:49 PM,
28961,Islanders lines errors : Normal line # 3 Defense #3 is empty.
PK line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.
PP line 2 Defense #2 is empty.
Extra Defense #0 is empty.
Extra Defense #3 is empty.
OT Defense #5 is empty.
,2022-05-03 4:18:49 PM,
28962,Auto Lines Partial Function has been run for Islanders.,2022-05-03 4:18:49 PM,
28963,Lightning roster errors : Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Some errors will be automatically fixed.
,2022-05-03 4:18:49 PM,
28964,Auto Roster Partial Function has been run for Lightning.,2022-05-03 4:18:49 PM,
28965,Auto Lines Partial Function has been run for Lightning.,2022-05-03 4:18:49 PM,
28966,Marlies roster errors : Too many Players available in Farm Team! 18 Dressed. Maximum is 17.
Some errors will be automatically fixed.
,2022-05-03 4:18:49 PM,
28967,Auto Roster Partial Function has been run for Maple Leafs.,2022-05-03 4:18:49 PM,
28968,Maple Leafs lines errors : Normal line # 3 LW is empty.
PK line 2 LW is empty.
LastMinDef line RW is empty.
,2022-05-03 4:18:49 PM,
28969,Auto Lines Partial Function has been run for Maple Leafs.,2022-05-03 4:18:49 PM,
28970,Game 1062 - Caleb Jones from Rangers is injured  (Right Hip) and is out for 1 week.,2022-05-03 4:19:01 PM,
28971,Jaroslav Halak from Rangers injured  (Exhaustion),2022-05-03 4:19:01 PM,
28972,Pro Game #1062 - Game Misconduct to Roland McKeown,2022-05-03 4:19:01 PM,
28973,Game 1066 - Chris Driedger from Avalanche is injured  (Groin) and is out for 3 days.,2022-05-03 4:19:02 PM,
28974,Game 1067 - Carter Hutton from Ducks is injured  (Sports Hernia) and is out for 4 days.,2022-05-03 4:19:02 PM,
28975,Carter Hutton from Ducks injured  (Exhaustion),2022-05-03 4:19:02 PM,
28976,Pro Game #1067 - Game Misconduct to Nikita Zadorov,2022-05-03 4:19:02 PM,
28977,Farm Game #1293 - Drew O'Connor from Bruins has scored a Hat Trick!,2022-05-03 4:19:02 PM,
28978,Farm Game #1295 - Martin Pospisil from Gulls has scored a Hat Trick!,2022-05-03 4:19:02 PM,
28979,Farm Game #1297 - Eetu Luostarinen from Moose has scored a Hat Trick!,2022-05-03 4:19:02 PM,
28980,Farm Game #1297 - Justin Kirkland from Monsters has scored a Hat Trick!,2022-05-03 4:19:02 PM,
28981,Farm Game #1299 - Jonah Gadjovich from Reign has scored a Hat Trick!,2022-05-03 4:19:03 PM,
28982,Farm Game #1300 - Alexis Lafreniere from Penguins has scored a Hat Trick!,2022-05-03 4:19:03 PM,
28983,Farm Game #1300 - Cole Caufield from Penguins has scored a Hat Trick!,2022-05-03 4:19:03 PM,
28984,Farm Game #1301 - Jack Studnicka from Marlies has scored a Hat Trick!,2022-05-03 4:19:03 PM,
28985,Farm Game #1302 - Ryan Lomberg from Mariners has scored a Hat Trick!,2022-05-03 4:19:03 PM,
28986,Gulls lines for next game are empty. Current rosters/lines are not erased. But- Ducks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-05-03 4:19:04 PM,
28987,Hurricanes lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
28988,Eagles lines for next game are empty. Current rosters/lines are not erased. But- Avalanche lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-05-03 4:19:04 PM,
28989,Monsters lines for next game are empty. Current rosters/lines are not erased. But- Blue Jackets lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-05-03 4:19:04 PM,
28990,Stars lines for next game are empty. Current rosters/lines are not erased. But- Stars lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-05-03 4:19:04 PM,
28991,Condors lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
28992,Reign lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
28993,Both Predators and Admirals lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
28994,Comets lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
28995,Sound Tigers lines for next game are empty. Current rosters/lines are not erased. But- Islanders lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-05-03 4:19:04 PM,
28996,Both Rangers and Wolf Pack lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
28997,Both Flyers and Phantoms lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
28998,Roadrunners lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
28999,Penguins lines for next game are empty. Current rosters/lines are not erased. But- Penguins lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.,2022-05-03 4:19:04 PM,
29000,Rampage  lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
29001,Bears lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
29002,Wolves lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
29003,Mariners lines for next game are empty. Current rosters/lines are not erased.,2022-05-03 4:19:04 PM,
29004,Justin Bailey from Flyers is back from Sprained Right Finger Injury.,2022-05-03 4:19:04 PM,
29005,Esa Lindell from Oilers is back from Exhaustion.,2022-05-03 4:19:04 PM,
29006,Charlie McAvoy from Coyotes is back from Sprained Left Ankle Injury.,2022-05-03 4:19:04 PM,
29007,Urho Vaakanainen from Coyotes is back from Bruised Right Arm Injury.,2022-05-03 4:19:04 PM,
29008,Avalanche are expected to be under the minimum salary cap by $3-865-422!,2022-05-03 4:19:18 PM,
29009,Wild are expected to be under the minimum salary cap by $3-962-439!,2022-05-03 4:19:20 PM,
29010,Senators are expected to be under the minimum salary cap by $2-208-616!,2022-05-03 4:19:21 PM,
29011,Avalanche are expected to be under the minimum salary cap by $3-865-422!,2022-05-03 4:20:22 PM,
29012,Wild are expected to be under the minimum salary cap by $3-962-439!,2022-05-03 4:20:24 PM,
29013,Senators are expected to be under the minimum salary cap by $2-208-616!,2022-05-03 4:20:25 PM,
29014,Ian Mitchell of Penguins was sent down to farm.,2022-05-04 4:11:32 PM,
29015,Golden Knights placed Nick Baptiste on waivers.,2022-05-04 4:11:32 PM,
29016,Nick Baptiste of Golden Knights was sent down to farm.,2022-05-04 4:11:34 PM,
29017,Successfully loaded Oilers lines done with Web Base Client and SQLite Database.,2022-05-04 4:11:34 PM,
29018,Successfully loaded Senators lines done with Web Base Client and SQLite Database.,2022-05-04 4:11:35 PM,
29019,Successfully loaded Coyotes lines done with Web Base Client and SQLite Database.,2022-05-04 4:11:35 PM,
29020,Successfully loaded Penguins lines done with Web Base Client and SQLite Database.,2022-05-04 4:11:35 PM,
29021,Successfully loaded Maple Leafs lines done with Web Base Client and SQLite Database.,2022-05-04 4:11:35 PM,
29022,Successfully loaded Golden Knights lines done with Web Base Client and SQLite Database.,2022-05-04 4:11:35 PM,
29023,Aidan Dudas of Ducks was sent down to farm.,2022-05-04 4:11:37 PM,
29024,Ian Scott of Ducks was sent to pro.,2022-05-04 4:11:37 PM,
29025,Successfully loaded Ducks lines done with STHS Client - 3.3.1.1,2022-05-04 4:11:37 PM,
29026,Noah Dobson of Kings was sent to pro.,2022-05-04 4:11:37 PM,
29027,Successfully loaded Kings lines done with STHS Client - 3.3.2.2,2022-05-04 4:11:37 PM,
29028,Henrik Borgstrom of Canadiens was sent down to farm.,2022-05-04 4:11:38 PM,
29029,Successfully loaded Canadiens lines done with STHS Client - 3.3.2.2,2022-05-04 4:11:38 PM,
29030,Red Wings lines errors : Normal line # 3 C is empty.
PP line 2 LW is empty.
Penalty Shot Player #5 is empty.
OT Forward #8 is empty.
Backup Goalie is empty.
,2022-05-04 4:11:39 PM,
29031,Auto Lines Partial Function has been run for Red Wings.,2022-05-04 4:11:39 PM,
29032,Rangers roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2022-05-04 4:11:39 PM,
29033,Auto Roster Partial Function has been run for Rangers.,2022-05-04 4:11:39 PM,
29034,Auto Lines Partial Function has been run for Rangers.,2022-05-04 4:11:39 PM,
29035,Sharks roster errors : Not enough Forward available in Pro Team! 9 Dressed. 12 Required.
Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Goalie available in Pro Team! 1 Dressed. 2 Required.
Not enough Players available in Pro Team! 14 Dressed. 18 Required.
Some errors will be automatically fixed.
,2022-05-04 4:11:39 PM,
29036,John Leonard of Sharks was sent to pro.,2022-05-04 4:11:39 PM,
29037,Adam Helewka of Sharks was sent to pro.,2022-05-04 4:11:39 PM,
29038,Auto Roster Partial Function has been run for Sharks.,2022-05-04 4:11:39 PM,
29039,Sharks lines errors : Normal line # 1 C is empty.
Normal line # 2 C is empty.
Normal line # 2 LW is empty.
Normal line # 2 Defense #2 is empty.
Unknown Player is used twice in Normal line #2
Unknown Player is used twice in Normal line #2
Unknown Player is used twice in normal lines 1 and 2.
Unknown Player is used twice in normal lines 1 and 2.
PP line 1 C is empty.
PK line 1 C is empty.
4 vs 4 line 1 C is empty.
PK3 line 1 forward is empty.
PP line 2 C is empty.
PP line 2 LW is empty.
PK line 2 C is empty.
4 vs 4 line 2 C is empty.
PP line 2 Defense #2 is empty.
PK line 2 LW is empty.
PK line 2 Defense #2 is empty.
4 vs 4 line 2 LW is empty.
4 vs 4 line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.
PK3 line 2 forward is empty.
Unknown Player is used twice in PP line#2
Unknown Player is used twice in PP line#2
Unknown Player is used twice in PK line#2
Unknown Player is used twice in PK line#2
Unknown Player is used twice in 4 vs 4 line#2
Unknown Player is used twice in 4 vs 4 line#2
Unknown Player is used twice in PK3 line#2
LastMinOff line C is empty.
LastMinDef line C is empty.
Extra Defense #1 is empty.
Penalty Shot Player #1 is empty.
Penalty Shot Player #3 is empty.
Extra Defense #4 is empty.
Penalty Shot Player #4 is empty.
Extra Defense #5 is empty.
Unknown Player is used twice in Extra Penalty Shot
Unknown Player is used twice in Extra Penalty Shot
OT Forward #1 is empty.
OT Forward #3 is empty.
OT Forward #4 is empty.
Unknown Player is used twice in OT Forward
Unknown Player is used twice in OT Forward
OT Defense #4 is empty.
Starting Goalie is empty.
,2022-05-04 4:11:39 PM,
29040,Auto Lines Partial Function has been run for Sharks.,2022-05-04 4:11:39 PM,
29041,Canucks roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.
,2022-05-04 4:11:39 PM,
29042,Jacob Larsson of Canucks was sent to pro.,2022-05-04 4:11:39 PM,
29043,Auto Roster Partial Function has been run for Canucks.,2022-05-04 4:11:39 PM,
29044,Canucks lines errors : Normal line # 3 Defense #3 is empty.
PP line 2 Defense #2 is empty.
PK line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.
OT Defense #5 is empty.
,2022-05-04 4:11:39 PM,
29045,Auto Lines Partial Function has been run for Canucks.,2022-05-04 4:11:39 PM,
29046,Game 1068 - Ilya Lyubushkin from Sabres is injured  (Sprained Right Ankle) and is out for 1 week.,2022-05-04 4:11:45 PM,
